habitable_surface,bedrooms_count,post_code,num_facade,target
211.0,2.0,1640,4.0,690000.0
95.0,3.0,2030,2.0,199000.0
189.0,2.0,6150,3.0,147500.0
100.0,2.0,6224,3.0,280000.0
290.0,3.0,3400,4.0,395000.0
365.0,4.0,9660,4.0,760000.0
124.0,2.0,1350,4.0,339000.0
154.0,3.0,7090,2.0,299000.0
400.0,3.0,1210,2.0,850000.0
183.0,4.0,4610,3.0,135000.0
155.0,4.0,4042,3.0,457056.0
100.0,2.0,6224,3.0,280000.0
290.0,5.0,2800,2.0,965000.0
77.0,2.0,4610,3.0,229000.0
300.0,4.0,1410,4.0,895000.0
183.0,4.0,4610,3.0,135000.0
358.0,5.0,1970,3.0,895000.0
195.0,3.0,1731,4.0,475000.0
281.0,4.0,3360,2.0,529000.0
187.0,3.0,1300,4.0,690000.0
183.0,4.0,4610,3.0,135000.0
115.0,2.0,2600,2.0,239000.0
183.0,4.0,4610,3.0,135000.0
140.0,3.0,3440,4.0,278000.0
100.0,2.0,6224,3.0,280000.0
176.0,4.0,9310,4.0,399000.0
173.0,3.0,3800,3.0,329000.0
320.0,5.0,1000,2.0,1150000.0
100.0,2.0,6224,3.0,280000.0
263.0,4.0,4280,4.0,449000.0
113.0,5.0,2382,4.0,159000.0
358.0,5.0,1970,3.0,895000.0
88.0,2.0,2870,4.0,296000.0
96.0,3.0,1180,3.0,495000.0
261.0,5.0,4960,4.0,359000.0
180.0,3.0,9400,4.0,362000.0
270.0,4.0,6238,2.0,199900.0
358.0,5.0,1970,3.0,895000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
128.0,2.0,1652,4.0,445000.0
173.0,3.0,4020,3.0,315000.0
98.0,2.0,7500,2.0,169000.0
137.0,3.0,6040,2.0,139000.0
130.0,4.0,1480,3.0,350000.0
183.0,4.0,4610,3.0,135000.0
170.0,3.0,2300,3.0,419000.0
107.0,3.0,1150,3.0,475000.0
170.0,4.0,4910,4.0,440000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
130.0,3.0,1310,4.0,450000.0
300.0,3.0,6987,3.0,225000.0
173.0,3.0,4020,3.0,315000.0
190.0,3.0,1050,4.0,747500.0
220.0,5.0,6211,4.0,420000.0
183.0,4.0,4610,3.0,135000.0
326.0,3.0,1910,4.0,430000.0
162.0,4.0,8377,4.0,220000.0
267.0,4.0,1851,6.0,749000.0
130.0,3.0,6182,3.0,165000.0
183.0,4.0,4610,3.0,135000.0
131.0,2.0,2300,2.0,275000.0
109.0,3.0,1495,4.0,425000.0
125.0,3.0,9080,3.0,199000.0
301.0,4.0,8420,4.0,845000.0
98.0,2.0,3840,3.0,147500.0
110.0,3.0,6224,2.0,79999.0
358.0,5.0,1970,3.0,895000.0
187.0,3.0,1300,4.0,690000.0
195.0,3.0,2930,4.0,710000.0
169.0,3.0,9280,2.0,260000.0
100.0,2.0,6224,3.0,280000.0
145.0,4.0,1070,2.0,475000.0
100.0,2.0,6224,3.0,280000.0
273.0,5.0,8432,2.0,358000.0
155.0,3.0,7190,4.0,220000.0
125.0,3.0,1200,3.0,565000.0
180.0,3.0,4460,2.0,275000.0
358.0,5.0,1970,3.0,895000.0
120.0,2.0,9320,2.0,249000.0
100.0,2.0,6224,3.0,280000.0
119.0,4.0,9000,2.0,345000.0
173.0,3.0,5070,2.0,129000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
130.0,3.0,4480,3.0,199500.0
134.0,2.0,1910,4.0,399000.0
173.0,3.0,4020,3.0,315000.0
300.0,3.0,8580,2.0,289000.0
100.0,2.0,6224,3.0,280000.0
170.0,3.0,2440,4.0,449000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
287.0,3.0,2580,3.0,369000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
120.0,3.0,2660,2.0,244000.0
280.0,4.0,1410,4.0,850000.0
300.0,3.0,9570,2.0,369000.0
216.0,4.0,6980,3.0,179000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
291.0,3.0,4480,3.0,260000.0
194.0,3.0,7134,3.0,125000.0
200.0,4.0,1800,3.0,425000.0
392.0,3.0,4020,3.0,290000.0
173.0,3.0,4020,3.0,315000.0
107.0,3.0,1150,3.0,475000.0
154.0,3.0,9300,2.0,295000.0
155.0,3.0,3272,3.0,235000.0
100.0,2.0,6224,3.0,280000.0
173.0,3.0,4020,3.0,315000.0
173.0,3.0,4020,3.0,315000.0
158.0,3.0,9950,2.0,310000.0
102.0,3.0,4040,2.0,109000.0
170.0,3.0,5060,4.0,395000.0
130.0,2.0,6180,3.0,225000.0
211.0,2.0,1650,4.0,690000.0
173.0,4.0,2180,2.0,399000.0
180.0,5.0,5020,3.0,375000.0
250.0,4.0,4860,2.0,179000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
129.0,4.0,2300,2.0,339000.0
155.0,3.0,7190,4.0,220000.0
120.0,2.0,1970,4.0,595000.0
358.0,5.0,1970,3.0,895000.0
222.0,3.0,8490,4.0,495000.0
137.0,3.0,9300,3.0,310000.0
234.0,3.0,3500,4.0,300000.0
310.0,5.0,1420,2.0,985000.0
140.0,3.0,8200,3.0,485000.0
173.0,3.0,4020,3.0,315000.0
173.0,3.0,4020,3.0,315000.0
140.0,3.0,2800,2.0,359000.0
107.0,3.0,1150,3.0,475000.0
160.0,4.0,1933,4.0,570000.0
95.0,2.0,7830,3.0,205000.0
77.0,2.0,4610,3.0,229000.0
170.0,4.0,5580,4.0,229000.0
155.0,3.0,7190,4.0,220000.0
130.0,3.0,9600,2.0,195000.0
173.0,3.0,4020,3.0,315000.0
211.0,4.0,1410,4.0,595000.0
155.0,3.0,7190,4.0,220000.0
140.0,3.0,5670,2.0,168000.0
340.0,3.0,1860,4.0,690000.0
110.0,2.0,1480,2.0,235000.0
173.0,3.0,4020,3.0,315000.0
107.0,3.0,1150,3.0,475000.0
270.0,5.0,5500,3.0,325000.0
170.0,3.0,3270,3.0,313000.0
105.0,4.0,4101,3.0,159500.0
240.0,4.0,1180,2.0,740000.0
155.0,3.0,7190,4.0,220000.0
107.0,3.0,1150,3.0,475000.0
183.0,4.0,4610,3.0,135000.0
107.0,3.0,1150,3.0,475000.0
96.0,2.0,7080,2.0,30000.0
374.0,3.0,1180,3.0,849000.0
358.0,5.0,1970,3.0,895000.0
183.0,4.0,4610,3.0,135000.0
130.0,3.0,9790,3.0,199000.0
77.0,2.0,4610,3.0,229000.0
186.0,4.0,1653,4.0,499000.0
150.0,4.0,1653,3.0,448000.0
220.0,4.0,1200,2.0,625000.0
77.0,2.0,4610,3.0,229000.0
180.0,3.0,2300,2.0,295000.0
235.0,4.0,1652,4.0,625000.0
216.0,5.0,4800,2.0,199000.0
77.0,2.0,4610,3.0,229000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
290.0,4.0,1780,3.0,695000.0
98.0,2.0,1495,3.0,229000.0
183.0,4.0,4610,3.0,135000.0
250.0,3.0,4000,1.0,325000.0
183.0,4.0,4610,3.0,135000.0
194.0,3.0,6240,3.0,215000.0
215.0,4.0,7180,4.0,515000.0
223.0,4.0,8310,2.0,475000.0
165.0,3.0,2300,2.0,249000.0
231.0,3.0,4910,4.0,350000.0
230.0,5.0,9111,2.0,499000.0
179.0,2.0,2100,2.0,221000.0
350.0,5.0,1200,2.0,875000.0
150.0,2.0,5377,3.0,100000.0
100.0,2.0,6224,3.0,280000.0
106.0,2.0,4020,2.0,165000.0
173.0,3.0,4020,3.0,315000.0
100.0,2.0,6224,3.0,280000.0
115.0,3.0,2630,3.0,359000.0
170.0,4.0,6060,4.0,425000.0
358.0,5.0,1970,3.0,895000.0
358.0,5.0,1970,3.0,895000.0
152.0,3.0,8551,3.0,349000.0
190.0,5.0,6200,2.0,224900.0
183.0,4.0,4610,3.0,135000.0
177.0,3.0,7100,2.0,259000.0
183.0,4.0,4610,3.0,135000.0
116.0,5.0,3580,2.0,115000.0
158.0,2.0,4610,2.0,60000.0
290.0,4.0,6730,2.0,389000.0
194.0,3.0,8670,4.0,995000.0
173.0,3.0,4020,3.0,315000.0
112.0,3.0,1050,2.0,475000.0
245.0,3.0,1653,4.0,750000.0
155.0,3.0,7190,4.0,220000.0
190.0,4.0,4260,4.0,390000.0
130.0,2.0,1800,2.0,220000.0
235.0,5.0,1653,3.0,539000.0
127.0,3.0,2830,3.0,136000.0
130.0,3.0,1310,3.0,375000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
173.0,3.0,4020,3.0,315000.0
50.0,2.0,4100,2.0,159500.0
358.0,5.0,1970,3.0,895000.0
120.0,2.0,4870,4.0,186000.0
173.0,3.0,4020,3.0,315000.0
154.0,4.0,9700,2.0,395000.0
180.0,3.0,9860,3.0,389000.0
294.0,5.0,1330,4.0,645000.0
130.0,3.0,6020,2.0,144900.0
112.0,4.0,4460,4.0,179000.0
210.0,4.0,6790,4.0,360000.0
117.0,4.0,2018,2.0,285000.0
183.0,4.0,4610,3.0,135000.0
150.0,4.0,6730,4.0,445000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
141.0,3.0,4672,4.0,310000.0
183.0,4.0,4610,3.0,135000.0
189.0,4.0,1050,2.0,850000.0
100.0,2.0,6224,3.0,280000.0
206.0,5.0,2600,2.0,385000.0
254.0,4.0,2860,4.0,495000.0
100.0,2.0,6224,3.0,280000.0
378.0,4.0,1180,2.0,1280000.0
200.0,3.0,1325,4.0,510000.0
107.0,3.0,1150,3.0,475000.0
150.0,3.0,6230,4.0,249900.0
164.0,3.0,1420,4.0,499000.0
200.0,3.0,1090,4.0,875000.0
100.0,2.0,6224,3.0,280000.0
190.0,4.0,1640,4.0,1095000.0
160.0,2.0,1880,4.0,525000.0
358.0,5.0,1970,3.0,895000.0
125.0,3.0,2221,4.0,180000.0
132.0,2.0,6141,3.0,219000.0
129.0,2.0,2450,4.0,170000.0
100.0,2.0,5621,4.0,180000.0
112.0,3.0,6724,4.0,279000.0
130.0,3.0,2180,2.0,335000.0
358.0,5.0,1970,3.0,895000.0
250.0,5.0,1342,4.0,875000.0
173.0,3.0,4020,3.0,315000.0
85.0,2.0,1180,2.0,330000.0
173.0,3.0,4020,3.0,315000.0
173.0,3.0,4020,3.0,315000.0
180.0,4.0,1742,3.0,359000.0
107.0,3.0,1150,3.0,475000.0
260.0,4.0,3080,4.0,599000.0
170.0,3.0,9770,2.0,240000.0
110.0,2.0,1472,3.0,229900.0
105.0,2.0,7062,4.0,289000.0
203.0,5.0,6740,4.0,435000.0
323.0,5.0,4180,4.0,875000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
160.0,4.0,2520,3.0,508000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
120.0,3.0,5002,3.0,145000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
162.0,4.0,8380,2.0,335000.0
290.0,5.0,8480,4.0,379000.0
155.0,3.0,7190,4.0,220000.0
235.0,4.0,2360,3.0,499000.0
273.0,3.0,1190,2.0,379000.0
155.0,4.0,3680,4.0,248000.0
173.0,3.0,4020,3.0,315000.0
240.0,4.0,1310,3.0,695000.0
155.0,3.0,6060,3.0,145000.0
205.0,5.0,9600,2.0,259000.0
230.0,5.0,6040,4.0,525000.0
224.0,3.0,1850,3.0,390000.0
146.0,3.0,7050,2.0,130000.0
155.0,3.0,7190,4.0,220000.0
100.0,2.0,6224,3.0,280000.0
105.0,3.0,4020,2.0,259000.0
173.0,3.0,4020,3.0,315000.0
180.0,4.0,9470,2.0,369000.0
250.0,5.0,6720,4.0,259000.0
185.0,5.0,1650,4.0,599000.0
221.0,4.0,2380,4.0,349000.0
264.0,5.0,4500,4.0,239000.0
193.0,4.0,1200,2.0,589000.0
77.0,2.0,4610,3.0,229000.0
100.0,2.0,6224,3.0,280000.0
358.0,5.0,1970,3.0,895000.0
113.0,3.0,1070,2.0,420000.0
358.0,5.0,1970,3.0,895000.0
65.0,3.0,1600,2.0,290000.0
139.0,3.0,5660,3.0,195000.0
100.0,2.0,6224,3.0,280000.0
275.0,4.0,7000,4.0,550000.0
290.0,4.0,1180,2.0,795000.0
105.0,2.0,4121,4.0,275000.0
104.0,3.0,7301,3.0,105000.0
229.0,4.0,1000,2.0,465000.0
240.0,4.0,3891,4.0,349000.0
282.0,3.0,1790,3.0,394000.0
155.0,3.0,7190,4.0,220000.0
90.0,2.0,9130,2.0,199000.0
200.0,4.0,9400,4.0,415000.0
150.0,4.0,3300,3.0,275000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
214.0,3.0,6180,4.0,199000.0
173.0,3.0,4020,3.0,315000.0
110.0,3.0,7012,2.0,189000.0
183.0,4.0,4610,3.0,135000.0
167.0,4.0,6700,3.0,330000.0
183.0,4.0,4610,3.0,135000.0
185.0,4.0,9940,2.0,385000.0
150.0,4.0,2845,2.0,290000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
205.0,3.0,3090,4.0,339000.0
100.0,2.0,6224,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
280.0,3.0,1650,3.0,399000.0
120.0,4.0,2970,4.0,489000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
308.0,4.0,1400,4.0,590000.0
107.0,3.0,1150,3.0,475000.0
107.0,3.0,1150,3.0,475000.0
142.0,4.0,3560,4.0,235000.0
131.0,3.0,2018,4.0,475000.0
183.0,4.0,4610,3.0,135000.0
150.0,2.0,2550,3.0,395000.0
260.0,4.0,9420,4.0,449000.0
167.0,3.0,1070,2.0,345000.0
150.0,4.0,2040,3.0,309000.0
157.0,4.0,1060,2.0,380000.0
133.0,3.0,2845,2.0,249000.0
170.0,4.0,6040,2.0,225000.0
126.0,3.0,2850,2.0,229000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
187.0,3.0,1300,4.0,690000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
107.0,3.0,1150,3.0,475000.0
155.0,3.0,7190,4.0,220000.0
130.0,3.0,1300,4.0,605000.0
150.0,3.0,8680,4.0,239000.0
187.0,4.0,7070,4.0,365000.0
183.0,4.0,4610,3.0,135000.0
107.0,3.0,1150,3.0,475000.0
155.0,3.0,7190,4.0,220000.0
85.0,2.0,2880,3.0,297000.0
155.0,3.0,7190,4.0,220000.0
180.0,3.0,9090,4.0,625000.0
155.0,3.0,7190,4.0,220000.0
73.0,2.0,5530,2.0,195000.0
120.0,2.0,4800,2.0,75000.0
270.0,4.0,4000,2.0,289000.0
358.0,5.0,1970,3.0,895000.0
107.0,3.0,1150,3.0,475000.0
300.0,3.0,6530,3.0,87500.0
238.0,4.0,9280,4.0,460000.0
173.0,3.0,4020,3.0,315000.0
77.0,2.0,4610,3.0,229000.0
150.0,3.0,2520,3.0,360000.0
247.0,4.0,2000,2.0,799000.0
187.0,3.0,1300,4.0,690000.0
124.0,3.0,7370,2.0,115000.0
100.0,2.0,6224,3.0,280000.0
107.0,3.0,1150,3.0,475000.0
155.0,3.0,7190,4.0,220000.0
100.0,2.0,6224,3.0,280000.0
340.0,5.0,3090,4.0,885000.0
264.0,5.0,9790,4.0,625000.0
183.0,4.0,4610,3.0,135000.0
319.0,4.0,3945,4.0,574000.0
77.0,2.0,4610,3.0,229000.0
173.0,3.0,4020,3.0,315000.0
350.0,3.0,1950,4.0,695000.0
130.0,3.0,4430,2.0,295000.0
201.0,4.0,9032,3.0,499000.0
358.0,5.0,1970,3.0,895000.0
228.0,4.0,2300,3.0,345000.0
176.0,3.0,2300,3.0,339000.0
267.0,4.0,1200,2.0,650000.0
100.0,2.0,6224,3.0,280000.0
370.0,4.0,7742,4.0,535000.0
285.0,4.0,1080,2.0,575000.0
358.0,5.0,1970,3.0,895000.0
156.0,3.0,9320,3.0,294000.0
160.0,3.0,2640,2.0,375000.0
167.0,3.0,2560,4.0,279000.0
120.0,2.0,2520,3.0,379000.0
95.0,2.0,4420,4.0,225000.0
146.0,3.0,2400,2.0,199000.0
181.0,4.0,9050,2.0,419000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
156.0,4.0,4170,4.0,229900.0
100.0,2.0,6224,3.0,280000.0
358.0,5.0,1970,3.0,895000.0
190.0,3.0,6230,4.0,249000.0
173.0,3.0,4020,3.0,315000.0
330.0,5.0,6000,4.0,275000.0
202.0,3.0,5590,2.0,220000.0
206.0,3.0,1480,2.0,345000.0
250.0,4.0,1410,4.0,1095000.0
275.0,4.0,9320,2.0,299000.0
180.0,3.0,4557,4.0,320000.0
173.0,3.0,4020,3.0,315000.0
220.0,4.0,1040,2.0,695000.0
167.0,4.0,9500,3.0,275000.0
110.0,2.0,4460,2.0,145000.0
130.0,3.0,2180,2.0,319000.0
98.0,2.0,7334,2.0,107500.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
155.0,3.0,7190,4.0,220000.0
175.0,4.0,9190,3.0,330000.0
225.0,3.0,2100,2.0,455000.0
107.0,3.0,1150,3.0,475000.0
220.0,4.0,1050,2.0,930000.0
183.0,4.0,4610,3.0,135000.0
210.0,2.0,4020,2.0,235000.0
258.0,4.0,1410,4.0,749000.0
150.0,3.0,1800,3.0,237500.0
77.0,2.0,4610,3.0,229000.0
173.0,3.0,4020,3.0,315000.0
187.0,3.0,1300,4.0,690000.0
358.0,5.0,1970,3.0,895000.0
200.0,4.0,6900,4.0,255000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
77.0,2.0,4610,3.0,229000.0
175.0,4.0,4800,2.0,299500.0
160.0,3.0,1770,3.0,239000.0
160.0,4.0,8930,2.0,350000.0
142.0,3.0,5600,2.0,49000.0
155.0,3.0,7190,4.0,220000.0
100.0,2.0,6224,3.0,280000.0
281.0,3.0,3940,4.0,322000.0
100.0,2.0,6224,3.0,280000.0
77.0,2.0,4610,3.0,229000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
174.0,5.0,4800,3.0,480020.0
236.0,3.0,9500,3.0,169000.0
100.0,2.0,6224,3.0,280000.0
225.0,4.0,1300,2.0,350000.0
152.0,4.0,4500,4.0,269000.0
155.0,3.0,7190,4.0,220000.0
172.0,3.0,1840,4.0,549000.0
200.0,3.0,1853,2.0,780000.0
178.0,5.0,3390,4.0,249000.0
358.0,5.0,1970,3.0,895000.0
237.0,4.0,9620,2.0,250000.0
95.0,3.0,7321,2.0,141000.0
155.0,3.0,7190,4.0,220000.0
218.0,4.0,9060,3.0,419000.0
163.0,4.0,2221,4.0,255000.0
155.0,3.0,7190,4.0,220000.0
145.0,2.0,9600,2.0,159000.0
100.0,2.0,6224,3.0,280000.0
300.0,4.0,2880,4.0,885000.0
173.0,3.0,4020,3.0,315000.0
170.0,3.0,2300,3.0,419000.0
107.0,3.0,1150,3.0,475000.0
230.0,3.0,1200,2.0,795000.0
120.0,2.0,7300,2.0,75000.0
100.0,2.0,6224,3.0,280000.0
230.0,5.0,1150,2.0,845000.0
180.0,3.0,1315,4.0,390000.0
173.0,3.0,4020,3.0,315000.0
139.0,3.0,9100,2.0,249000.0
148.0,3.0,7322,4.0,395000.0
170.0,4.0,7130,2.0,145000.0
157.0,3.0,2830,3.0,350000.0
107.0,3.0,1150,3.0,475000.0
110.0,3.0,1380,4.0,500000.0
173.0,3.0,4020,3.0,315000.0
358.0,5.0,1970,3.0,895000.0
157.0,3.0,1190,2.0,495000.0
305.0,4.0,8500,2.0,360000.0
358.0,5.0,1970,3.0,895000.0
173.0,3.0,4020,3.0,315000.0
226.0,5.0,3272,3.0,265000.0
107.0,3.0,1150,3.0,475000.0
125.0,3.0,4040,3.0,235000.0
190.0,3.0,1785,3.0,379000.0
77.0,2.0,4610,3.0,229000.0
183.0,4.0,4610,3.0,135000.0
173.0,3.0,4020,3.0,315000.0
140.0,3.0,5190,3.0,100000.0
130.0,3.0,5070,3.0,157000.0
155.0,3.0,4257,4.0,235000.0
107.0,2.0,6150,3.0,69999.0
150.0,4.0,5620,4.0,280000.0
97.0,3.0,9000,2.0,310000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
215.0,4.0,2280,4.0,648000.0
173.0,3.0,4020,3.0,315000.0
137.0,3.0,8540,4.0,341839.0
183.0,4.0,4610,3.0,135000.0
233.0,3.0,9992,4.0,950000.0
121.0,3.0,8908,2.0,230000.0
183.0,4.0,4610,3.0,135000.0
208.0,4.0,4570,4.0,259000.0
100.0,2.0,6224,3.0,280000.0
325.0,3.0,1761,4.0,995000.0
116.0,2.0,6280,4.0,159000.0
155.0,3.0,7190,4.0,220000.0
155.0,3.0,7190,4.0,220000.0
358.0,5.0,1970,3.0,895000.0
218.0,3.0,3650,3.0,140000.0
77.0,2.0,4610,3.0,229000.0
155.0,3.0,7190,4.0,220000.0
165.0,3.0,9280,3.0,255000.0
220.0,3.0,3500,4.0,475000.0
183.0,4.0,4610,3.0,135000.0
183.0,4.0,4610,3.0,135000.0
156.0,4.0,4837,4.0,544000.0
106.0,2.0,2000,2.0,395000.0
181.0,5.0,1500,3.0,399000.0
174.0,3.0,2660,2.0,279000.0
147.0,2.0,7100,3.0,100000.0
160.0,4.0,1030,2.0,200000.0
157.0,3.0,4041,4.0,280000.0
130.0,4.0,4032,2.0,209000.0
367.0,4.0,3070,4.0,810000.0
100.0,2.0,6224,3.0,280000.0
104.0,4.0,7331,2.0,199000.0
107.0,3.0,1150,3.0,475000.0
152.0,2.0,6760,2.0,200000.0
173.0,3.0,4020,3.0,315000.0
144.0,3.0,6540,3.0,239000.0
155.0,3.0,7190,4.0,220000.0
114.0,3.0,2930,3.0,345000.0
173.0,3.0,4020,3.0,315000.0
77.0,2.0,4610,3.0,229000.0
83.0,3.0,7370,3.0,149000.0
77.0,2.0,4610,3.0,229000.0
184.0,3.0,9971,3.0,312750.0
195.0,3.0,2250,3.0,239000.0
183.0,4.0,4610,3.0,135000.0
142.0,3.0,4500,2.0,164500.0
249.0,5.0,1140,3.0,475000.0
77.0,2.0,4610,3.0,229000.0
183.0,4.0,4610,3.0,135000.0
132.0,3.0,7140,2.0,250000.0
325.0,5.0,9500,2.0,450000.0
107.0,3.0,1150,3.0,475000.0
100.0,2.0,6224,3.0,280000.0
155.0,3.0,7190,4.0,220000.0
384.0,4.0,2800,2.0,795000.0
100.0,2.0,6224,3.0,280000.0
136.0,3.0,1570,2.0,249000.0
155.0,3.0,7190,4.0,220000.0
183.0,4.0,4610,3.0,135000.0
165.0,3.0,3012,3.0,240000.0
173.0,3.0,4020,3.0,315000.0
300.0,4.0,1380,4.0,850000.0
200.0,4.0,7390,2.0,195000.0
107.0,3.0,1150,3.0,475000.0
358.0,5.0,1970,3.0,895000.0
324.0,5.0,1000,2.0,785000.0
311.0,3.0,7080,3.0,398000.0
179.0,4.0,8730,4.0,325000.0
142.0,3.0,4570,4.0,325000.0
155.0,3.0,7190,4.0,220000.0
173.0,3.0,4020,3.0,315000.0
106.0,2.0,7700,2.0,89000.0
155.0,3.0,7190,4.0,220000.0
145.0,3.0,4650,3.0,415800.0
358.0,5.0,1970,3.0,895000.0
170.0,4.0,9860,3.0,295000.0
180.0,3.0,7700,2.0,205000.0
227.0,3.0,7890,3.0,305000.0
173.0,3.0,4020,3.0,315000.0
159.0,3.0,9112,4.0,420000.0
77.0,2.0,4610,3.0,229000.0
254.0,4.0,6670,4.0,900000.0
102.0,2.0,7190,3.0,175000.0
183.0,4.0,1800,2.0,395000.0
189.0,4.0,5002,4.0,500000.0
100.0,2.0,6224,3.0,280000.0
144.0,3.0,4420,3.0,150000.0
150.0,3.0,7090,2.0,349000.0
164.0,4.0,3800,2.0,185000.0
107.0,3.0,1150,3.0,475000.0
157.0,3.0,4520,2.0,99000.0
113.0,2.0,6200,3.0,189000.0
66.0,2.0,7900,2.0,80000.0
173.0,3.0,4020,3.0,315000.0
154.0,3.0,2260,3.0,335000.0
358.0,5.0,1970,3.0,895000.0
170.0,4.0,5081,4.0,270000.0
173.0,3.0,4020,3.0,315000.0
154.0,2.0,1780,2.0,530000.0
275.0,3.0,1341,4.0,890000.0
183.0,4.0,4610,3.0,135000.0
100.0,2.0,6224,3.0,280000.0
199.0,3.0,7000,3.0,275000.0
213.0,3.0,1495,4.0,275000.0
240.0,4.0,1040,2.0,870000.0
100.0,2.0,6224,3.0,280000.0
141.0,3.0,4101,2.0,249000.0
75.0,2.0,3980,4.0,159000.0
100.0,2.0,6224,3.0,280000.0
140.0,3.0,9070,2.0,315000.0
274.0,4.0,4537,4.0,300000.0
253.0,5.0,7100,4.0,285000.0
77.0,2.0,4610,3.0,229000.0
210.0,3.0,9031,2.0,350000.0
55.0,2.0,4100,2.0,139000.0
317.0,4.0,1020,2.0,699000.0
225.0,4.0,6000,3.0,219000.0
358.0,5.0,1970,3.0,895000.0
161.0,2.0,6887,2.0,65000.0
250.0,5.0,2812,4.0,560000.0
110.0,3.0,6220,2.0,120000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
107.0,3.0,1150,3.0,475000.0
198.0,3.0,9402,2.0,335000.0
135.0,2.0,2830,2.0,124000.0
103.0,2.0,6220,3.0,165000.0
175.0,3.0,9400,4.0,595000.0
202.0,4.0,4500,4.0,269000.0
260.0,4.0,2830,4.0,595000.0
100.0,2.0,6224,3.0,280000.0
182.0,3.0,6220,2.0,159900.0
183.0,4.0,4610,3.0,135000.0
107.0,2.0,2600,2.0,275000.0
250.0,3.0,1180,2.0,850000.0
107.0,3.0,1150,3.0,475000.0
103.0,2.0,5020,4.0,180000.0
100.0,2.0,6224,3.0,280000.0
220.0,4.0,1180,2.0,875000.0
190.0,3.0,6230,3.0,199000.0
122.0,3.0,4400,3.0,210000.0
160.0,2.0,1400,4.0,440000.0
112.0,3.0,3300,2.0,239000.0
350.0,5.0,1800,2.0,529000.0
150.0,3.0,1332,3.0,375000.0
145.0,3.0,5651,3.0,285000.0
133.0,4.0,1081,2.0,389000.0
77.0,2.0,4610,3.0,229000.0
139.0,3.0,4860,3.0,234500.0
141.0,2.0,1457,2.0,349000.0
145.0,3.0,4101,3.0,165000.0
358.0,5.0,1970,3.0,895000.0
160.0,3.0,2650,2.0,365000.0
259.0,5.0,6781,4.0,650000.0
300.0,4.0,9300,2.0,695000.0
64.0,3.0,4861,3.0,149000.0
235.0,3.0,7860,3.0,270000.0
309.0,4.0,2310,4.0,549000.0
209.0,2.0,6042,3.0,175000.0
250.0,5.0,9240,2.0,325000.0
237.0,5.0,1330,2.0,795000.0
373.0,5.0,8490,4.0,650000.0
173.0,3.0,4020,3.0,315000.0
230.0,5.0,1150,3.0,925000.0
280.0,4.0,1180,2.0,595000.0
155.0,3.0,7190,4.0,220000.0
305.0,4.0,1640,4.0,899000.0
173.0,3.0,4020,3.0,315000.0
173.0,3.0,4020,3.0,315000.0
183.0,4.0,4610,3.0,135000.0
241.0,4.0,3140,4.0,775000.0
358.0,5.0,1970,3.0,895000.0
130.0,2.0,2180,2.0,295000.0
170.0,3.0,1350,3.0,200000.0
100.0,2.0,6224,3.0,280000.0
120.0,3.0,5190,3.0,250000.0
200.0,3.0,9400,3.0,280000.0
183.0,4.0,4610,3.0,135000.0
